path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_231.65.wav,Pacific Wren,Troglodytes pacificus,0,3,0.9422079920768738
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_235.15.wav,Pacific Wren,Troglodytes pacificus,3,6,0.5930525064468384
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_242.15.wav,Chestnut-backed Chickadee,Poecile rufescens,0,3,0.8588719964027405
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_248.25.wav,Pacific Wren,Troglodytes pacificus,6,7,0.8306906223297119
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_256.15.wav,Chestnut-backed Chickadee,Poecile rufescens,0,3,0.5143296122550964
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_259.85.wav,Pacific Wren,Troglodytes pacificus,0,3,0.9629771113395691
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_264.85.wav,Pacific Wren,Troglodytes pacificus,0,3,0.8681960105895996
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_33.25.wav,Pacific Wren,Troglodytes pacificus,3,6,0.4424169659614563
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_60.050000000000004.wav,American Robin,Turdus migratorius,3,4,0.8249341249465942
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_64.75.wav,American Robin,Turdus migratorius,3,6,0.6271055340766907
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_71.35000000000001.wav,American Robin,Turdus migratorius,3,5,0.9698956608772278
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_76.65.wav,American Robin,Turdus migratorius,0,3,0.759980320930481
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_80.95.wav,Black-capped Chickadee,Poecile atricapillus,0,3,0.9405386447906494
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_84.65.wav,American Robin,Turdus migratorius,3,5,0.6288855075836182
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_89.75.wav,American Robin,Turdus migratorius,0,3,0.9163137674331665
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_9.05.wav,Pacific Wren,Troglodytes pacificus,3,6,0.49403345584869385
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_94.05.wav,American Robin,Turdus migratorius,0,3,0.98512864112854
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_0.wav,American Robin,Turdus migratorius,0,3,0.8725205659866333
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_105.15.wav,American Robin,Turdus migratorius,0,3,0.8419495820999146
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_110.05.wav,American Robin,Turdus migratorius,0,3,0.8945333361625671
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_115.35000000000001.wav,American Robin,Turdus migratorius,0,3,0.679686963558197
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_120.05.wav,American Robin,Turdus migratorius,0,3,0.8839067220687866
