path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_139.55.wav,Verdin,Auriparus flaviceps,0,3,0.4147460162639618
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_153.25.wav,Verdin,Auriparus flaviceps,6,7,0.3026218116283417
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_195.25.wav,Verdin,Auriparus flaviceps,0,3,0.3468179404735565
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_198.55.wav,Verdin,Auriparus flaviceps,3,5,0.4403732419013977
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_236.55.wav,Verdin,Auriparus flaviceps,0,2,0.3577159643173218
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_257.05.wav,Verdin,Auriparus flaviceps,0,2,0.3572530746459961
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_281.75.wav,Verdin,Auriparus flaviceps,0,2,0.27219879627227783
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_283.85.wav,House Finch,Haemorhous mexicanus,3,5,0.5353997945785522
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_293.65.wav,Verdin,Auriparus flaviceps,6,8,0.2641562819480896
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_38.65.wav,Verdin,Auriparus flaviceps,3,6,0.3806203603744507
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_54.550000000000004.wav,Verdin,Auriparus flaviceps,0,3,0.5404539704322815
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_74.05.wav,Verdin,Auriparus flaviceps,0,3,0.352736234664917
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_82.05.wav,Verdin,Auriparus flaviceps,0,3,0.3333756625652313
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_88.45.wav,Verdin,Auriparus flaviceps,6,7,0.5017282962799072
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_120.55.wav,Verdin,Auriparus flaviceps,3,4,0.4138357639312744
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_169.55.wav,House Finch,Haemorhous mexicanus,3,6,0.8253666162490845
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_178.35.wav,Long-billed Dowitcher,Limnodromus scolopaceus,3,5,0.34963342547416687
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_184.25.wav,Long-billed Dowitcher,Limnodromus scolopaceus,3,6,0.42436835169792175
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_217.15.wav,Long-billed Dowitcher,Limnodromus scolopaceus,0,3,0.5148305892944336
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_246.35.wav,Verdin,Auriparus flaviceps,3,4,0.4660286009311676
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_251.25.wav,Verdin,Auriparus flaviceps,0,3,0.6191807985305786
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_258.95.wav,Verdin,Auriparus flaviceps,0,3,0.5158984661102295
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_263.35.wav,Verdin,Auriparus flaviceps,0,3,0.5122758746147156
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_273.45.wav,Verdin,Auriparus flaviceps,0,3,0.6700489521026611
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_278.45.wav,Verdin,Auriparus flaviceps,0,3,0.39534562826156616
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_289.25.wav,Verdin,Auriparus flaviceps,3,6,0.9451178312301636
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_29.650000000000002.wav,Verdin,Auriparus flaviceps,3,5,0.3234836459159851
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_296.85.wav,Verdin,Auriparus flaviceps,0,3,0.9375467896461487
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210424_075500_299.85.wav,Verdin,Auriparus flaviceps,0,3,0.8420138955116272
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210425_075500_0.wav,White-winged Dove,Zenaida asiatica,0,3,0.9834308624267578
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210425_075500_101.75.wav,White-winged Dove,Zenaida asiatica,0,3,0.8963750004768372
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210425_075500_108.95.wav,White-winged Dove,Zenaida asiatica,0,3,0.9511440396308899
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210425_075500_113.25.wav,White-winged Dove,Zenaida asiatica,3,5,0.9882693290710449
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210425_075500_118.75.wav,White-winged Dove,Zenaida asiatica,3,6,0.9670369029045105
